File Start Date,File End Date,File Start Time,File End Time,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Route,Different Start-End Hour,Hectometer per Minute,start_datetime_full,end_datetime_full,time_difference,time_difference_seconds,time_difference_minutes,start_time,end_time
2023-01-17,2023-01-17,1900-01-01 08:16:30,1900-01-01 08:59:59,"43,600",164.1,168.58795871559633,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.10321100917431192,2000-01-01 08:16:30,2000-01-01 08:59:59,0 days 00:43:29,2609.0,43.483333333333334,08:16:30,08:59:59
2023-01-17,2023-01-17,1900-01-01 09:00:00,1900-01-01 09:00:06,"43,600",168.58795871559633,168.59827981651375,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.10321100917431192,2000-01-01 09:00:00,2000-01-01 09:00:06,0 days 00:00:06,6.0,0.1,09:00:00,09:00:06
2023-01-18,2023-01-18,1900-01-01 07:06:24,1900-01-01 07:08:00,"1,600",174.4,176.8,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.5000000000000036,2000-01-01 07:06:24,2000-01-01 07:08:00,0 days 00:01:36,96.0,1.6,07:06:24,07:08:00
2023-01-18,2023-01-18,1900-01-01 08:51:28,1900-01-01 08:57:00,"5,533",163.2,165.7,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.45180722891566266,2000-01-01 08:51:28,2000-01-01 08:57:00,0 days 00:05:32,332.0,5.533333333333333,08:51:28,08:57:00
2023-01-19,2023-01-19,1900-01-01 06:04:21,1900-01-01 06:06:00,"1,650",179.5,183.3,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,2.30303030303031,2000-01-01 06:04:21,2000-01-01 06:06:00,0 days 00:01:39,99.0,1.65,06:04:21,06:06:00
2023-01-19,2023-01-19,1900-01-01 06:25:22,1900-01-01 06:27:00,"1,633",181.9,184.7,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.714285714285704,2000-01-01 06:25:22,2000-01-01 06:27:00,0 days 00:01:38,98.0,1.6333333333333333,06:25:22,06:27:00
2023-01-19,2023-01-19,1900-01-01 06:26:22,1900-01-01 06:29:00,"2,633",167.0,170.3,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.2531645569620296,2000-01-01 06:26:22,2000-01-01 06:29:00,0 days 00:02:38,158.0,2.6333333333333333,06:26:22,06:29:00
2023-01-19,2023-01-19,1900-01-01 08:30:27,1900-01-01 08:59:59,"39,650",159.9,169.95548549810846,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.34047919293820933,2000-01-01 08:30:27,2000-01-01 08:59:59,0 days 00:29:32,1772.0,29.533333333333335,08:30:27,08:59:59
2023-01-19,2023-01-19,1900-01-01 09:00:00,1900-01-01 09:10:06,"39,650",169.95548549810846,173.39432534678437,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.34047919293820933,2000-01-01 09:00:00,2000-01-01 09:10:06,0 days 00:10:06,606.0,10.1,09:00:00,09:10:06
2023-01-18,2023-01-18,1900-01-01 08:21:27,1900-01-01 08:31:00,"9,550",164.3,166.6,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.24083769633507673,2000-01-01 08:21:27,2000-01-01 08:31:00,0 days 00:09:33,573.0,9.55,08:21:27,08:31:00
2023-01-19,2023-01-19,1900-01-01 06:08:21,1900-01-01 06:11:00,"2,650",171.1,174.5,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.2830188679245305,2000-01-01 06:08:21,2000-01-01 06:11:00,0 days 00:02:39,159.0,2.65,06:08:21,06:11:00
2023-01-19,2023-01-19,1900-01-01 06:12:21,1900-01-01 06:26:00,"13,650",174.9,180.2,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.388278388278387,2000-01-01 06:12:21,2000-01-01 06:26:00,0 days 00:13:39,819.0,13.65,06:12:21,06:26:00
2023-01-19,2023-01-19,1900-01-01 09:07:27,1900-01-01 09:10:06,"2,650",169.5,171.6,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.7924528301886772,2000-01-01 09:07:27,2000-01-01 09:10:06,0 days 00:02:39,159.0,2.65,09:07:27,09:10:06
2023-01-19,2023-01-19,1900-01-01 10:19:26,1900-01-01 10:25:04,"5,633",175.4,181.6,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.1005917159763292,2000-01-01 10:19:26,2000-01-01 10:25:04,0 days 00:05:38,338.0,5.633333333333334,10:19:26,10:25:04
2023-01-17,2023-01-17,1900-01-01 07:53:29,1900-01-01 07:57:00,"3,517",175.9,178.6,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.7677725118483381,2000-01-01 07:53:29,2000-01-01 07:57:00,0 days 00:03:31,211.0,3.5166666666666666,07:53:29,07:57:00
2023-01-18,2023-01-18,1900-01-01 07:12:24,1900-01-01 07:41:01,"28,617",176.1,178.8,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.094350611531742,2000-01-01 07:12:24,2000-01-01 07:41:01,0 days 00:28:37,1717.0,28.616666666666667,07:12:24,07:41:01
2023-01-18,2023-01-18,1900-01-01 07:33:30,1900-01-01 07:59:59,"54,500",163.2,171.26648318042814,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.30458715596330316,2000-01-01 07:33:30,2000-01-01 07:59:59,0 days 00:26:29,1589.0,26.483333333333334,07:33:30,07:59:59
2023-01-18,2023-01-18,1900-01-01 08:00:00,1900-01-01 08:28:00,"54,500",171.26648318042814,179.79492354740063,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.30458715596330316,2000-01-01 08:00:00,2000-01-01 08:28:00,0 days 00:28:00,1680.0,28.0,08:00:00,08:28:00
2023-01-18,2023-01-18,1900-01-01 07:33:25,1900-01-01 07:35:02,"1,617",175.7,180.4,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,2.9072164948453714,2000-01-01 07:33:25,2000-01-01 07:35:02,0 days 00:01:37,97.0,1.6166666666666667,07:33:25,07:35:02
2023-01-18,2023-01-18,1900-01-01 16:12:28,1900-01-01 16:14:00,"1,533",164.3,167.6,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,2.152173913043467,2000-01-01 16:12:28,2000-01-01 16:14:00,0 days 00:01:32,92.0,1.5333333333333334,16:12:28,16:14:00
2023-01-19,2023-01-19,1900-01-01 09:23:27,1900-01-01 09:27:00,"3,550",165.3,168.3,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.8450704225352114,2000-01-01 09:23:27,2000-01-01 09:27:00,0 days 00:03:33,213.0,3.55,09:23:27,09:27:00
2023-01-19,2023-01-19,1900-01-01 10:25:26,1900-01-01 10:41:00,"15,567",175.3,179.2,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.25053533190578015,2000-01-01 10:25:26,2000-01-01 10:41:00,0 days 00:15:34,934.0,15.566666666666666,10:25:26,10:41:00
2023-01-19,2023-01-19,1900-01-01 14:01:27,1900-01-01 14:59:59,"71,767",157.3,159.25745471435206,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.03344170924291654,2000-01-01 14:01:27,2000-01-01 14:59:59,0 days 00:58:32,3512.0,58.53333333333333,14:01:27,14:59:59
2023-01-19,2023-01-19,1900-01-01 15:00:00,1900-01-01 15:13:13,"71,767",159.25745471435206,159.69944263817928,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.03344170924291654,2000-01-01 15:00:00,2000-01-01 15:13:13,0 days 00:13:13,793.0,13.216666666666667,15:00:00,15:13:13
2023-01-17,2023-01-17,1900-01-01 09:27:30,1900-01-01 09:31:00,"3,500",175.9,178.4,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.7142857142857143,2000-01-01 09:27:30,2000-01-01 09:31:00,0 days 00:03:30,210.0,3.5,09:27:30,09:31:00
2023-01-17,2023-01-17,1900-01-01 09:27:30,1900-01-01 09:30:04,"2,567",180.0,182.4,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.9350649350649372,2000-01-01 09:27:30,2000-01-01 09:30:04,0 days 00:02:34,154.0,2.566666666666667,09:27:30,09:30:04
2023-01-18,2023-01-18,1900-01-01 07:35:25,1900-01-01 07:59:59,"44,650",163.2,166.2261291526689,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.12318029115341546,2000-01-01 07:35:25,2000-01-01 07:59:59,0 days 00:24:34,1474.0,24.566666666666666,07:35:25,07:59:59
2023-01-18,2023-01-18,1900-01-01 08:00:00,1900-01-01 08:20:04,"44,650",166.2261291526689,168.69794699514745,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.12318029115341546,2000-01-01 08:00:00,2000-01-01 08:20:04,0 days 00:20:04,1204.0,20.066666666666666,08:00:00,08:20:04
2023-01-18,2023-01-18,1900-01-01 07:50:25,1900-01-01 07:59:59,"72,583",170.9,171.18996555683123,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.03030998851894359,2000-01-01 07:50:25,2000-01-01 07:59:59,0 days 00:09:34,574.0,9.566666666666666,07:50:25,07:59:59
2023-01-18,2023-01-18,1900-01-01 08:00:00,1900-01-01 08:59:59,"72,583",171.18996555683123,173.00805970149253,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.03030998851894359,2000-01-01 08:00:00,2000-01-01 08:59:59,0 days 00:59:59,3599.0,59.983333333333334,08:00:00,08:59:59
2023-01-18,2023-01-18,1900-01-01 09:00:00,1900-01-01 09:03:00,"72,583",173.00805970149253,173.09898966704935,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.03030998851894359,2000-01-01 09:00:00,2000-01-01 09:03:00,0 days 00:03:00,180.0,3.0,09:00:00,09:03:00
2023-01-19,2023-01-19,1900-01-01 12:41:28,1900-01-01 12:50:00,"8,533",164.5,167.3,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.32812500000000133,2000-01-01 12:41:28,2000-01-01 12:50:00,0 days 00:08:32,512.0,8.533333333333333,12:41:28,12:50:00
2023-01-18,2023-01-18,1900-01-01 06:45:23,1900-01-01 06:59:59,"48,000",163.2,163.89958333333334,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.047916666666666906,2000-01-01 06:45:23,2000-01-01 06:59:59,0 days 00:14:36,876.0,14.6,06:45:23,06:59:59
2023-01-18,2023-01-18,1900-01-01 07:00:00,1900-01-01 07:33:23,"48,000",163.89958333333334,165.4992013888889,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.047916666666666906,2000-01-01 07:00:00,2000-01-01 07:33:23,0 days 00:33:23,2003.0,33.38333333333333,07:00:00,07:33:23
2023-01-19,2023-01-19,1900-01-01 10:41:26,1900-01-01 10:43:00,"1,567",175.6,177.6,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.2765957446808511,2000-01-01 10:41:26,2000-01-01 10:43:00,0 days 00:01:34,94.0,1.5666666666666667,10:41:26,10:43:00
2023-01-19,2023-01-19,1900-01-01 06:33:22,1900-01-01 06:35:02,"1,667",174.4,179.2,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,2.8799999999999897,2000-01-01 06:33:22,2000-01-01 06:35:02,0 days 00:01:40,100.0,1.6666666666666667,06:33:22,06:35:02
2023-01-19,2023-01-19,1900-01-01 06:37:22,1900-01-01 06:40:02,"2,667",173.5,178.4,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.8375000000000021,2000-01-01 06:37:22,2000-01-01 06:40:02,0 days 00:02:40,160.0,2.6666666666666665,06:37:22,06:40:02
2023-01-17,2023-01-17,1900-01-01 09:00:30,1900-01-01 09:02:00,"1,500",175.8,179.9,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,2.7333333333333294,2000-01-01 09:00:30,2000-01-01 09:02:00,0 days 00:01:30,90.0,1.5,09:00:30,09:02:00
2023-01-17,2023-01-17,1900-01-01 09:00:30,1900-01-01 09:02:00,"1,500",163.8,167.2,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,2.2666666666666515,2000-01-01 09:00:30,2000-01-01 09:02:00,0 days 00:01:30,90.0,1.5,09:00:30,09:02:00
2023-01-19,2023-01-19,1900-01-01 06:51:23,1900-01-01 06:55:03,"3,667",156.1,169.9,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,3.7636363636363668,2000-01-01 06:51:23,2000-01-01 06:55:03,0 days 00:03:40,220.0,3.6666666666666665,06:51:23,06:55:03
2023-01-19,2023-01-19,1900-01-01 09:02:27,1900-01-01 09:07:01,"4,567",169.9,172.7,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.6131386861313831,2000-01-01 09:02:27,2000-01-01 09:07:01,0 days 00:04:34,274.0,4.566666666666666,09:02:27,09:07:01
2023-01-17,2023-01-17,1900-01-01 08:30:30,1900-01-01 08:33:00,"2,500",175.9,177.9,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.8,2000-01-01 08:30:30,2000-01-01 08:33:00,0 days 00:02:30,150.0,2.5,08:30:30,08:33:00
2023-01-17,2023-01-17,1900-01-01 08:40:31,1900-01-01 08:45:03,"4,533",175.6,180.3,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.0367647058823568,2000-01-01 08:40:31,2000-01-01 08:45:03,0 days 00:04:32,272.0,4.533333333333333,08:40:31,08:45:03
2023-01-19,2023-01-19,1900-01-01 06:25:23,1900-01-01 06:59:59,"106,633",144.1,162.56270709596748,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,M-E,True,0.5336042513285402,2000-01-01 06:25:23,2000-01-01 06:59:59,0 days 00:34:36,2076.0,34.6,06:25:23,06:59:59
2023-01-19,2023-01-19,1900-01-01 07:00:00,1900-01-01 07:59:59,"106,633",162.56270709596748,194.5700687714911,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,M-E,True,0.5336042513285402,2000-01-01 07:00:00,2000-01-01 07:59:59,0 days 00:59:59,3599.0,59.983333333333334,07:00:00,07:59:59
2023-01-19,2023-01-19,1900-01-01 08:00:00,1900-01-01 08:12:01,"106,633",194.5700687714911,200.98221319162238,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,M-E,True,0.5336042513285402,2000-01-01 08:00:00,2000-01-01 08:12:01,0 days 00:12:01,721.0,12.016666666666667,08:00:00,08:12:01
2023-01-19,2023-01-19,1900-01-01 09:10:27,1900-01-01 09:12:00,"1,550",144.1,156.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,M-E,False,8.25806451612904,2000-01-01 09:10:27,2000-01-01 09:12:00,0 days 00:01:33,93.0,1.55,09:10:27,09:12:00
2023-01-19,2023-01-19,1900-01-01 09:11:27,1900-01-01 09:16:04,"4,617",165.2,167.2,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.43321299638989175,2000-01-01 09:11:27,2000-01-01 09:16:04,0 days 00:04:37,277.0,4.616666666666666,09:11:27,09:16:04
2023-01-17,2023-01-17,1900-01-01 09:17:29,1900-01-01 09:27:00,"9,517",175.6,177.7,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.22066549912434263,2000-01-01 09:17:29,2000-01-01 09:27:00,0 days 00:09:31,571.0,9.516666666666667,09:17:29,09:27:00
2023-01-18,2023-01-18,1900-01-01 08:31:28,1900-01-01 08:48:00,"16,533",163.7,166.6,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.17540322580645193,2000-01-01 08:31:28,2000-01-01 08:48:00,0 days 00:16:32,992.0,16.533333333333335,08:31:28,08:48:00
2023-01-19,2023-01-19,1900-01-01 06:43:23,1900-01-01 06:50:02,"6,650",156.2,172.9,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,2.511278195488724,2000-01-01 06:43:23,2000-01-01 06:50:02,0 days 00:06:39,399.0,6.65,06:43:23,06:50:02
2023-01-19,2023-01-19,1900-01-01 08:13:27,1900-01-01 08:59:59,"249,550",156.2,166.12014960261803,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.21318373071528757,2000-01-01 08:13:27,2000-01-01 08:59:59,0 days 00:46:32,2792.0,46.53333333333333,08:13:27,08:59:59
2023-01-19,2023-01-19,1900-01-01 09:00:00,1900-01-01 09:59:59,"249,550",166.12014960261803,178.9076203833567,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.21318373071528757,2000-01-01 09:00:00,2000-01-01 09:59:59,0 days 00:59:59,3599.0,59.983333333333334,09:00:00,09:59:59
2023-01-19,2023-01-19,1900-01-01 10:00:00,1900-01-01 10:59:59,"249,550",178.9076203833567,191.69509116409534,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.21318373071528757,2000-01-01 10:00:00,2000-01-01 10:59:59,0 days 00:59:59,3599.0,59.983333333333334,10:00:00,10:59:59
2023-01-19,2023-01-19,1900-01-01 11:00:00,1900-01-01 11:59:59,"249,550",191.69509116409534,204.482561944834,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.21318373071528757,2000-01-01 11:00:00,2000-01-01 11:59:59,0 days 00:59:59,3599.0,59.983333333333334,11:00:00,11:59:59
2023-01-19,2023-01-19,1900-01-01 12:00:00,1900-01-01 12:23:00,"249,550",204.482561944834,209.38578775128562,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.21318373071528757,2000-01-01 12:00:00,2000-01-01 12:23:00,0 days 00:23:00,1380.0,23.0,12:00:00,12:23:00
2023-01-19,2023-01-19,1900-01-01 08:37:27,1900-01-01 08:45:06,"7,650",169.3,171.4,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.2745098039215679,2000-01-01 08:37:27,2000-01-01 08:45:06,0 days 00:07:39,459.0,7.65,08:37:27,08:45:06
2023-01-19,2023-01-19,1900-01-01 08:47:28,1900-01-01 08:50:06,"2,633",169.3,174.0,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.7848101265822742,2000-01-01 08:47:28,2000-01-01 08:50:06,0 days 00:02:38,158.0,2.6333333333333333,08:47:28,08:50:06
2023-01-19,2023-01-19,1900-01-01 08:52:27,1900-01-01 08:59:59,"11,567",144.1,153.47867435158503,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,M-E,True,1.2449567723342945,2000-01-01 08:52:27,2000-01-01 08:59:59,0 days 00:07:32,452.0,7.533333333333333,08:52:27,08:59:59
2023-01-19,2023-01-19,1900-01-01 09:00:00,1900-01-01 09:04:01,"11,567",153.47867435158503,158.47925072046112,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,M-E,True,1.2449567723342945,2000-01-01 09:00:00,2000-01-01 09:04:01,0 days 00:04:01,241.0,4.016666666666667,09:00:00,09:04:01
2023-01-20,2023-01-20,1900-01-01 13:35:27,1900-01-01 13:39:00,"3,550",158.1,160.7,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.7323943661971816,2000-01-01 13:35:27,2000-01-01 13:39:00,0 days 00:03:33,213.0,3.55,13:35:27,13:39:00
2023-01-23,2023-01-23,1900-01-01 06:59:24,1900-01-01 06:59:59,"1,600",181.7,182.83020833333333,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,1.9375000000000142,2000-01-01 06:59:24,2000-01-01 06:59:59,0 days 00:00:35,35.0,0.5833333333333334,06:59:24,06:59:59
2023-01-23,2023-01-23,1900-01-01 07:00:00,1900-01-01 07:01:00,"1,600",182.83020833333333,184.76770833333336,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,1.9375000000000142,2000-01-01 07:00:00,2000-01-01 07:01:00,0 days 00:01:00,60.0,1.0,07:00:00,07:01:00
2023-01-23,2023-01-23,1900-01-01 07:02:24,1900-01-01 07:32:00,"29,600",162.8,165.5,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.09121621621621583,2000-01-01 07:02:24,2000-01-01 07:32:00,0 days 00:29:36,1776.0,29.6,07:02:24,07:32:00
2023-01-23,2023-01-23,1900-01-01 08:04:27,1900-01-01 08:06:00,"1,550",175.3,180.1,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,3.096774193548376,2000-01-01 08:04:27,2000-01-01 08:06:00,0 days 00:01:33,93.0,1.55,08:04:27,08:06:00
2023-01-23,2023-01-23,1900-01-01 09:00:27,1900-01-01 09:09:00,"8,550",164.1,167.9,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.44444444444444575,2000-01-01 09:00:27,2000-01-01 09:09:00,0 days 00:08:33,513.0,8.55,09:00:27,09:09:00
2023-01-20,2023-01-20,1900-01-01 11:20:28,1900-01-01 11:22:00,"1,533",175.8,178.2,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.5652173913043328,2000-01-01 11:20:28,2000-01-01 11:22:00,0 days 00:01:32,92.0,1.5333333333333334,11:20:28,11:22:00
2023-01-20,2023-01-20,1900-01-01 12:25:27,1900-01-01 12:27:00,"1,550",165.3,170.6,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,3.4193548387096664,2000-01-01 12:25:27,2000-01-01 12:27:00,0 days 00:01:33,93.0,1.55,12:25:27,12:27:00
2023-01-23,2023-01-23,1900-01-01 08:17:27,1900-01-01 08:24:00,"6,550",164.2,166.3,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.32061068702290424,2000-01-01 08:17:27,2000-01-01 08:24:00,0 days 00:06:33,393.0,6.55,08:17:27,08:24:00
2023-01-23,2023-01-23,1900-01-01 09:09:27,1900-01-01 09:11:00,"1,550",164.4,167.5,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.9999999999999962,2000-01-01 09:09:27,2000-01-01 09:11:00,0 days 00:01:33,93.0,1.55,09:09:27,09:11:00
2023-01-24,2023-01-24,1900-01-01 18:05:28,1900-01-01 18:07:00,"1,533",166.0,168.0,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.3043478260869565,2000-01-01 18:05:28,2000-01-01 18:07:00,0 days 00:01:32,92.0,1.5333333333333334,18:05:28,18:07:00
2023-01-20,2023-01-20,1900-01-01 11:22:28,1900-01-01 11:28:00,"5,533",158.3,160.4,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.37951807228915563,2000-01-01 11:22:28,2000-01-01 11:28:00,0 days 00:05:32,332.0,5.533333333333333,11:22:28,11:28:00
2023-01-20,2023-01-20,1900-01-01 11:51:27,1900-01-01 11:55:03,"3,600",171.6,174.2,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.7222222222222207,2000-01-01 11:51:27,2000-01-01 11:55:03,0 days 00:03:36,216.0,3.6,11:51:27,11:55:03
2023-01-20,2023-01-20,1900-01-01 11:51:27,1900-01-01 11:53:00,"1,550",158.0,160.1,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.3548387096774157,2000-01-01 11:51:27,2000-01-01 11:53:00,0 days 00:01:33,93.0,1.55,11:51:27,11:53:00
2023-01-20,2023-01-20,1900-01-01 12:58:28,1900-01-01 12:59:59,"1,600",180.0,181.89583333333334,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,1.25,2000-01-01 12:58:28,2000-01-01 12:59:59,0 days 00:01:31,91.0,1.5166666666666666,12:58:28,12:59:59
2023-01-20,2023-01-20,1900-01-01 13:00:00,1900-01-01 13:00:04,"1,600",181.89583333333334,181.97916666666669,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,1.25,2000-01-01 13:00:00,2000-01-01 13:00:04,0 days 00:00:04,4.0,0.06666666666666667,13:00:00,13:00:04
2023-01-20,2023-01-20,1900-01-01 14:10:27,1900-01-01 14:13:00,"2,550",173.8,176.2,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.9411764705882264,2000-01-01 14:10:27,2000-01-01 14:13:00,0 days 00:02:33,153.0,2.55,14:10:27,14:13:00
2023-01-23,2023-01-23,1900-01-01 07:55:26,1900-01-01 07:59:59,"7,567",163.3,164.98370044052862,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.3700440528634339,2000-01-01 07:55:26,2000-01-01 07:59:59,0 days 00:04:33,273.0,4.55,07:55:26,07:59:59
2023-01-23,2023-01-23,1900-01-01 08:00:00,1900-01-01 08:03:00,"7,567",164.98370044052862,166.0938325991189,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.3700440528634339,2000-01-01 08:00:00,2000-01-01 08:03:00,0 days 00:03:00,180.0,3.0,08:00:00,08:03:00
2023-01-24,2023-01-24,1900-01-01 06:58:24,1900-01-01 06:59:59,"4,600",163.8,164.76376811594204,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.6086956521739094,2000-01-01 06:58:24,2000-01-01 06:59:59,0 days 00:01:35,95.0,1.5833333333333333,06:58:24,06:59:59
2023-01-24,2023-01-24,1900-01-01 07:00:00,1900-01-01 07:03:00,"4,600",164.76376811594204,166.58985507246376,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.6086956521739094,2000-01-01 07:00:00,2000-01-01 07:03:00,0 days 00:03:00,180.0,3.0,07:00:00,07:03:00
2023-01-19,2023-01-19,1900-01-01 17:49:28,1900-01-01 17:59:59,"16,567",158.0,159.5235412474849,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.14486921529175084,2000-01-01 17:49:28,2000-01-01 17:59:59,0 days 00:10:31,631.0,10.516666666666667,17:49:28,17:59:59
2023-01-19,2023-01-19,1900-01-01 18:00:00,1900-01-01 18:06:02,"16,567",159.5235412474849,160.39758551307847,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.14486921529175084,2000-01-01 18:00:00,2000-01-01 18:06:02,0 days 00:06:02,362.0,6.033333333333333,18:00:00,18:06:02
2023-01-20,2023-01-20,1900-01-01 12:26:28,1900-01-01 12:59:59,"41,533",175.6,180.5225922953451,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.1468699839486355,2000-01-01 12:26:28,2000-01-01 12:59:59,0 days 00:33:31,2011.0,33.516666666666666,12:26:28,12:59:59
2023-01-20,2023-01-20,1900-01-01 13:00:00,1900-01-01 13:08:00,"41,533",180.5225922953451,181.6975521669342,A,2,A2,descending,Maastricht,Eindhoven,M-E,True,0.1468699839486355,2000-01-01 13:00:00,2000-01-01 13:08:00,0 days 00:08:00,480.0,8.0,13:00:00,13:08:00
2023-01-23,2023-01-23,1900-01-01 07:36:25,1900-01-01 07:38:00,"1,583",175.2,177.8,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,1.6421052631579092,2000-01-01 07:36:25,2000-01-01 07:38:00,0 days 00:01:35,95.0,1.5833333333333333,07:36:25,07:38:00
2023-01-23,2023-01-23,1900-01-01 07:36:25,1900-01-01 07:39:00,"2,583",164.4,166.4,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.7741935483870968,2000-01-01 07:36:25,2000-01-01 07:39:00,0 days 00:02:35,155.0,2.5833333333333335,07:36:25,07:39:00
2023-01-20,2023-01-20,1900-01-01 10:27:28,1900-01-01 10:34:00,"6,533",178.0,180.9,A,2,A2,descending,Maastricht,Eindhoven,M-E,False,0.44387755102040904,2000-01-01 10:27:28,2000-01-01 10:34:00,0 days 00:06:32,392.0,6.533333333333333,10:27:28,10:34:00
