,NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
137,2978907,2022-04-07,2022-04-07,09:03:27,09:15:02,34398.0,2970000.0,"11,583",175.8,178.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
138,2979108,2022-04-07,2022-04-07,09:45:27,09:47:00,3410.0,2200000.0,"1,550",181.6,183.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
139,2980767,2022-04-08,2022-04-08,15:15:27,15:22:00,17853.0,2726000.0,"6,550",164.1,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
140,2980894,2022-04-08,2022-04-08,15:55:28,15:58:00,5415.0,2138000.0,"2,533",162.7,164.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
141,2983489,2022-04-12,2022-04-12,07:17:25,08:14:00,216500.0,3826000.0,"56,583",173.0,175.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
142,2983680,2022-04-12,2022-04-12,07:57:27,07:59:00,3100.0,2000000.0,"1,550",180.4,182.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
143,2984014,2022-04-12,2022-04-12,08:40:27,08:43:00,5177.0,2030000.0,"2,550",144.1,156.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),1,E-D
144,2980381,2022-04-08,2022-04-08,07:54:26,07:56:00,3760.0,2400000.0,"1,567",181.3,183.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
145,2984297,2022-04-12,2022-04-12,09:27:27,09:31:00,7943.0,2238000.0,"3,550",179.5,181.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
146,2980386,2022-04-08,2022-04-08,07:56:26,08:04:01,14373.0,1895000.0,"7,583",181.9,183.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
147,2980391,2022-04-08,2022-04-08,08:02:27,08:11:09,24060.0,2766000.0,"8,700",176.2,178.5,A,2,A2,descending,Maastricht,Eindhoven,,1,E-D
148,2980578,2022-04-08,2022-04-08,12:39:27,12:41:00,3255.0,2100000.0,"1,550",162.9,165.0,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
149,2983723,2022-04-12,2022-04-12,08:04:28,08:45:02,116342.0,2868000.0,"40,567",175.9,178.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
150,2984302,2022-04-12,2022-04-12,09:28:27,09:35:02,29478.0,4478000.0,"6,583",164.3,169.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
151,2980668,2022-04-08,2022-04-08,14:19:28,14:42:00,89708.0,3981000.0,"22,533",163.2,166.2,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
152,2980918,2022-04-08,2022-04-08,15:59:28,16:01:00,3220.0,2100000.0,"1,533",163.0,165.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
153,2983878,2022-04-12,2022-04-12,08:24:28,09:06:00,115928.0,2791000.0,"41,533",177.9,180.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
154,3002858,2022-04-25,2022-04-25,10:55:27,10:57:00,3255.0,2100000.0,"1,550",163.5,165.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
155,3002859,2022-04-25,2022-04-25,10:57:26,11:44:00,170177.0,3654000.0,"46,567",160.5,166.4,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
156,3002322,2022-04-24,2022-04-24,15:00:27,15:05:02,11355.0,2477000.0,"4,583",161.4,163.9,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
157,3002539,2022-04-25,2022-04-25,07:42:27,07:47:00,9593.0,2108000.0,"4,550",164.4,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
158,2998665,2022-04-21,2022-04-21,16:57:28,17:02:00,9387.0,2071000.0,"4,533",163.0,165.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
159,2998737,2022-04-21,2022-04-21,17:04:29,17:10:02,14715.0,2651000.0,"5,550",163.8,166.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
160,2999714,2022-04-22,2022-04-22,08:01:28,08:04:01,8060.0,3161000.0,"2,550",163.5,166.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
161,3000424,2022-04-22,2022-04-22,15:06:29,15:11:00,11355.0,2514000.0,"4,517",164.4,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
162,3002591,2022-04-25,2022-04-25,08:01:27,08:03:01,3290.0,2100000.0,"1,567",164.4,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
163,3003708,2022-04-26,2022-04-26,07:31:25,07:36:00,11720.0,2557000.0,"4,583",178.0,180.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
164,3001050,2022-04-22,2022-04-22,16:42:30,16:47:02,11083.0,2445000.0,"4,533",164.3,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
165,3002564,2022-04-25,2022-04-25,07:48:25,07:52:00,8268.0,2307000.0,"3,583",164.3,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
166,3004447,2022-04-26,2022-04-26,16:57:29,16:59:00,3033.0,2000000.0,"1,517",163.5,165.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
167,3002668,2022-04-25,2022-04-25,08:23:27,08:26:00,5192.0,2036000.0,"2,550",164.4,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
168,2998607,2022-04-21,2022-04-21,16:52:30,16:55:04,5850.0,2279000.0,"2,567",164.5,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
169,3005174,2022-04-28,2022-04-28,08:17:26,08:19:00,3290.0,2100000.0,"1,567",164.4,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
170,3003681,2022-04-26,2022-04-26,07:15:25,07:17:01,3520.0,2200000.0,"1,600",166.9,169.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
171,3002624,2022-04-25,2022-04-25,08:14:27,08:16:00,3410.0,2200000.0,"1,550",163.3,165.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
172,3003718,2022-04-26,2022-04-26,07:36:26,07:38:00,5953.0,3800000.0,"1,567",178.6,182.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
173,3001166,2022-04-22,2022-04-22,16:57:29,16:59:00,3792.0,2500000.0,"1,517",164.6,167.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
174,3002838,2022-04-25,2022-04-25,10:28:26,10:32:00,9827.0,2755000.0,"3,567",164.4,167.1,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
175,3002839,2022-04-25,2022-04-25,10:32:27,10:42:00,31495.0,3298000.0,"9,550",164.4,166.7,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
176,3002846,2022-04-25,2022-04-25,10:42:28,10:56:00,48585.0,3590000.0,"13,533",163.6,168.1,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
177,2998464,2022-04-21,2022-04-21,16:34:29,16:38:00,7832.0,2227000.0,"3,517",163.6,165.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
178,2998940,2022-04-21,2022-04-21,17:23:30,17:26:03,6885.0,2700000.0,"2,550",163.9,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
179,3004686,2022-04-26,2022-04-26,17:31:29,17:37:00,17372.0,3149000.0,"5,517",163.7,166.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
180,3004721,2022-04-26,2022-04-26,17:37:29,17:39:00,4398.0,2900000.0,"1,517",164.1,167.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
181,3005155,2022-04-28,2022-04-28,07:44:25,07:46:00,3483.0,2200000.0,"1,583",164.0,166.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
182,3005156,2022-04-28,2022-04-28,07:47:25,07:54:00,17780.0,2701000.0,"6,583",164.4,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
183,3005160,2022-04-28,2022-04-28,07:54:26,08:14:00,60503.0,3092000.0,"19,567",164.0,167.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
184,3003724,2022-04-26,2022-04-26,07:40:26,07:42:00,5327.0,3400000.0,"1,567",179.5,182.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
185,3003043,2022-04-25,2022-04-25,13:57:28,13:59:00,3220.0,2100000.0,"1,533",164.1,166.2,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
186,3003044,2022-04-25,2022-04-25,14:00:29,14:02:00,3488.0,2300000.0,"1,517",164.6,166.9,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
187,3003732,2022-04-26,2022-04-26,07:42:26,07:49:00,21023.0,3202000.0,"6,567",179.6,183.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
188,3004428,2022-04-26,2022-04-26,16:54:29,16:57:00,5368.0,2133000.0,"2,517",162.9,165.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
189,3000322,2022-04-22,2022-04-22,14:45:28,14:47:00,4293.0,2800000.0,"1,533",162.3,165.1,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
190,3000340,2022-04-22,2022-04-22,14:48:29,15:03:00,53025.0,3653000.0,"14,517",164.0,166.2,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
191,3001191,2022-04-22,2022-04-22,16:59:29,17:02:00,5632.0,2238000.0,"2,517",163.8,166.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
192,3003705,2022-04-26,2022-04-26,07:30:25,07:38:00,18425.0,2430000.0,"7,583",164.1,166.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
193,3004736,2022-04-26,2022-04-26,17:39:29,17:46:04,18743.0,2847000.0,"6,583",163.8,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
194,2993519,2022-04-19,2022-04-19,11:26:28,11:46:00,65837.0,3370000.0,"19,533",163.4,165.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
195,2993614,2022-04-19,2022-04-19,13:18:27,13:21:00,5580.0,2188000.0,"2,550",164.4,166.7,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
196,2993844,2022-04-19,2022-04-19,16:08:28,16:13:00,10670.0,2354000.0,"4,533",164.2,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
197,2995174,2022-04-20,2022-04-20,07:58:27,08:00:02,3325.0,2100000.0,"1,583",181.6,183.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
198,2995693,2022-04-20,2022-04-20,15:44:28,15:47:00,5573.0,2200000.0,"2,533",162.5,164.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
199,2992172,2022-04-18,2022-04-18,17:54:26,18:22:00,86258.0,3129000.0,"27,567",164.4,167.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
200,2992463,2022-04-19,2022-04-19,07:44:26,07:46:00,3133.0,2000000.0,"1,567",172.7,174.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
201,2992814,2022-04-19,2022-04-19,08:24:27,08:28:00,9098.0,2563000.0,"3,550",173.8,176.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
202,2992899,2022-04-19,2022-04-19,08:32:28,09:18:00,162547.0,3570000.0,"45,533",179.9,183.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
203,2993340,2022-04-19,2022-04-19,09:27:27,09:30:02,5675.0,2197000.0,"2,583",176.0,178.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
204,2993619,2022-04-19,2022-04-19,13:25:27,13:31:00,14152.0,2550000.0,"5,550",163.9,166.0,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
205,2992468,2022-04-19,2022-04-19,07:45:26,07:49:00,7327.0,2054000.0,"3,567",164.1,166.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
206,2992732,2022-04-19,2022-04-19,08:17:27,08:20:02,6092.0,2358000.0,"2,583",163.5,165.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
207,2992906,2022-04-19,2022-04-19,08:33:28,08:43:00,33305.0,3494000.0,"9,533",175.9,177.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
208,2993254,2022-04-19,2022-04-19,09:10:27,09:35:03,60343.0,2453000.0,"24,600",180.4,182.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
209,2993446,2022-04-19,2022-04-19,10:11:26,10:26:00,56135.0,3854000.0,"14,567",163.3,166.7,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
210,2993959,2022-04-19,2022-04-19,16:31:30,16:36:00,10095.0,2243000.0,"4,500",164.1,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
211,2995047,2022-04-20,2022-04-20,07:28:26,07:31:00,5390.0,2100000.0,"2,567",164.1,166.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
212,2995111,2022-04-20,2022-04-20,07:46:26,07:53:01,18658.0,2834000.0,"6,583",181.3,183.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
213,2995706,2022-04-20,2022-04-20,15:51:29,15:57:00,13657.0,2476000.0,"5,517",164.2,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
214,2995753,2022-04-20,2022-04-20,16:03:29,16:09:01,16067.0,2904000.0,"5,533",164.2,167.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
215,2992182,2022-04-18,2022-04-18,18:27:25,18:29:00,5700.0,3600000.0,"1,583",164.3,167.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
216,2992475,2022-04-19,2022-04-19,07:46:26,08:47:00,312838.0,5165000.0,"60,567",173.1,175.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
217,2993081,2022-04-19,2022-04-19,08:49:27,08:56:00,19828.0,3027000.0,"6,550",180.5,183.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
218,2993167,2022-04-19,2022-04-19,08:58:27,09:02:01,8595.0,2410000.0,"3,567",175.7,177.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
219,2993537,2022-04-19,2022-04-19,11:53:27,11:57:00,10862.0,3060000.0,"3,550",163.2,165.9,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
220,2993630,2022-04-19,2022-04-19,13:38:27,13:43:00,14212.0,3123000.0,"4,550",164.6,166.7,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
221,2995826,2022-04-20,2022-04-20,16:17:28,16:20:03,5517.0,2135000.0,"2,583",164.2,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
222,2997109,2022-04-21,2022-04-21,08:13:29,08:54:00,136853.0,3378000.0,"40,517",175.8,178.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
223,2992185,2022-04-18,2022-04-18,18:42:25,18:44:00,3642.0,2300000.0,"1,583",164.2,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
224,2993539,2022-04-19,2022-04-19,11:57:27,12:15:02,58283.0,3315000.0,"17,583",163.4,167.2,A,2,A2,descending,Maastricht,Eindhoven,,1,E-D
225,2993641,2022-04-19,2022-04-19,13:48:28,13:59:00,29800.0,2829000.0,"10,533",164.1,166.9,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
226,2995057,2022-04-20,2022-04-20,07:31:25,07:33:00,4117.0,2600000.0,"1,583",164.5,167.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
227,2995195,2022-04-20,2022-04-20,08:01:27,08:06:00,13703.0,3012000.0,"4,550",176.0,178.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
228,2997449,2022-04-21,2022-04-21,08:55:29,08:57:00,3792.0,2500000.0,"1,517",164.3,166.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
229,2997519,2022-04-21,2022-04-21,09:02:28,09:07:02,10920.0,2391000.0,"4,567",163.3,165.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
230,2992192,2022-04-18,2022-04-18,19:25:24,19:28:00,9460.0,3638000.0,"2,600",163.0,166.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
231,2992193,2022-04-18,2022-04-18,19:28:25,19:30:00,4275.0,2700000.0,"1,583",163.9,166.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
232,2992194,2022-04-18,2022-04-18,19:32:26,19:41:00,26660.0,3112000.0,"8,567",164.4,166.8,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
233,2993464,2022-04-19,2022-04-19,10:29:27,10:35:02,15657.0,2804000.0,"5,583",164.6,166.7,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
234,2995011,2022-04-20,2022-04-20,07:06:24,07:09:00,6205.0,2387000.0,"2,600",163.4,165.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
235,2995274,2022-04-20,2022-04-20,08:18:27,08:21:00,5650.0,2216000.0,"2,550",179.0,181.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
236,2995424,2022-04-20,2022-04-20,08:49:27,08:53:00,8133.0,2291000.0,"3,550",179.6,182.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
237,2995635,2022-04-20,2022-04-20,15:17:28,15:21:00,7888.0,2233000.0,"3,533",164.4,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
238,2995643,2022-04-20,2022-04-20,15:23:28,15:25:03,3167.0,2000000.0,"1,583",164.3,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
239,2997624,2022-04-21,2022-04-21,09:18:27,09:26:00,20787.0,2753000.0,"7,550",176.0,178.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
240,2997678,2022-04-21,2022-04-21,09:31:30,09:34:02,6767.0,2671000.0,"2,533",176.1,178.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
241,2997753,2022-04-21,2022-04-21,09:57:27,10:03:00,16120.0,2905000.0,"5,550",164.1,166.2,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
242,2992308,2022-04-19,2022-04-19,06:57:24,07:03:00,15678.0,2800000.0,"5,600",164.2,167.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
243,2993557,2022-04-19,2022-04-19,12:15:27,12:19:00,8665.0,2441000.0,"3,550",164.4,166.7,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
244,2995015,2022-04-20,2022-04-20,07:10:25,07:12:00,3325.0,2100000.0,"1,583",163.3,165.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
245,2995016,2022-04-20,2022-04-20,07:12:25,07:27:02,45248.0,3096000.0,"14,617",163.4,165.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
246,2995066,2022-04-20,2022-04-20,07:35:26,07:48:00,35292.0,2808000.0,"12,567",164.0,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
247,2995782,2022-04-20,2022-04-20,16:09:29,16:11:03,5483.0,3500000.0,"1,567",164.6,168.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
248,2995916,2022-04-20,2022-04-20,16:32:29,16:35:19,6473.0,2285000.0,"2,833",164.3,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
249,2997563,2022-04-21,2022-04-21,09:07:28,09:34:02,83803.0,3154000.0,"26,567",164.2,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
250,2997703,2022-04-21,2022-04-21,09:39:28,09:41:00,3527.0,2300000.0,"1,533",164.4,166.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
251,2997704,2022-04-21,2022-04-21,09:39:28,09:41:00,3067.0,2000000.0,"1,533",180.5,182.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),1,E-D
252,2992201,2022-04-18,2022-04-18,19:42:25,19:47:00,11283.0,2462000.0,"4,583",166.4,168.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),1,E-D
