Date,Hour,DD,FH,FF,FX,T,TD,SQ,Q,DR,RH,P,VV,N,U,M,R,S,O,Y
2023-10-10,23,220,6.0,6.0,8.0,17.8,11.7,0.0,0,0.0,0.0,1015.3,80,8,67,0,0,0,0,0
2023-10-10,24,210,5.0,5.0,8.0,16.6,11.0,0.0,0,0.0,0.0,1015.2,80,8,69,0,0,0,0,0
2023-10-11,1,220,5.0,5.0,7.0,16.0,10.9,0.0,0,0.0,0.0,1014.9,75,8,71,0,0,0,0,0
2023-10-11,2,220,4.0,4.0,6.0,14.6,10.5,0.0,0,0.0,0.0,1014.7,75,8,76,0,0,0,0,0
2023-10-11,3,210,4.0,4.0,6.0,14.1,10.5,0.0,0,0.0,0.0,1014.3,75,8,78,0,0,0,0,0
2023-10-11,4,210,4.0,3.0,6.0,13.1,10.4,0.0,0,0.0,0.0,1014.0,70,8,83,0,0,0,0,0
2023-10-11,5,210,4.0,4.0,6.0,14.1,10.9,0.0,0,0.0,0.0,1013.8,75,6,80,0,0,0,0,0
2023-10-11,6,210,5.0,5.0,7.0,14.4,11.1,0.0,0,0.0,0.0,1014.0,75,8,80,0,0,0,0,0
2023-10-11,7,220,5.0,5.0,8.0,15.0,11.6,0.3,15,0.0,0.0,1014.1,75,7,80,0,0,0,0,0
2023-10-11,8,220,6.0,7.0,9.0,16.8,12.3,0.7,53,0.0,0.0,1014.6,75,6,74,0,0,0,0,0
2023-10-11,9,230,7.0,7.0,10.0,17.9,13.2,0.9,97,0.0,0.0,1014.8,71,7,73,0,0,0,0,0
2023-10-11,10,240,7.0,6.0,10.0,18.2,14.5,0.3,88,0.0,0.0,1015.1,68,8,78,0,0,0,0,0
2023-10-11,11,220,7.0,8.0,12.0,17.9,14.7,0.1,59,0.0,0.0,1015.1,62,8,81,0,0,0,0,0
2023-10-11,12,220,7.0,7.0,11.0,19.4,15.4,0.2,76,0.0,0.0,1014.3,64,8,77,0,0,0,0,0
2023-10-11,13,220,7.0,6.0,11.0,20.5,15.6,0.7,139,0.0,0.0,1013.8,67,8,73,0,0,0,0,0
2023-10-11,14,210,6.0,6.0,9.0,21.3,15.2,0.2,84,0.0,0.0,1013.2,72,8,68,0,0,0,0,0
2023-10-11,15,200,6.0,5.0,9.0,20.8,14.6,0.2,52,0.0,0.0,1012.3,75,8,67,0,0,0,0,0
2023-10-11,16,200,5.0,4.0,7.0,20.7,14.0,0.3,25,0.0,0.0,1011.8,80,8,65,0,0,0,0,0
2023-10-11,17,200,5.0,5.0,9.0,20.0,13.2,0.3,8,0.0,0.0,1011.6,80,8,65,0,0,0,0,0
2023-10-11,18,210,4.0,5.0,6.0,19.0,12.8,0.0,0,0.0,0.0,1012.0,80,8,67,0,0,0,0,0
2023-10-11,19,210,5.0,4.0,7.0,18.9,11.9,0.0,0,0.0,0.0,1012.0,81,8,63,0,0,0,0,0
2023-10-11,20,210,4.0,3.0,7.0,16.2,11.5,0.0,0,0.0,0.0,1011.8,75,8,73,0,0,0,0,0
2023-10-11,21,210,3.0,3.0,4.0,15.8,11.9,0.0,0,0.0,0.0,1011.8,75,8,77,0,0,0,0,0
2023-10-11,22,230,3.0,5.0,6.0,18.0,12.3,0.0,0,0.0,0.0,1011.7,80,8,69,0,0,0,0,0
2023-10-11,23,230,5.0,5.0,7.0,17.9,12.3,0.0,0,0.0,0.0,1011.7,80,8,69,0,0,0,0,0
2023-10-11,24,240,4.0,4.0,6.0,17.3,12.5,0.0,0,0.0,0.0,1012.4,75,8,73,0,0,0,0,0
2023-10-12,1,250,4.0,4.0,6.0,16.4,14.2,0.0,0,0.6,0.1,1013.1,62,8,87,0,1,0,0,0
2023-10-12,2,210,3.0,4.0,6.0,15.4,14.5,0.0,0,1.0,0.8,1012.9,56,8,93,0,1,0,0,0
2023-10-12,3,210,4.0,3.0,6.0,15.3,14.6,0.0,0,1.0,1.0,1012.5,50,8,95,0,1,0,0,0
2023-10-12,4,210,4.0,4.0,7.0,15.1,14.5,0.0,0,1.0,0.8,1012.4,56,8,96,0,1,0,0,0
2023-10-12,5,210,4.0,3.0,5.0,15.1,14.7,0.0,0,0.9,0.4,1012.8,57,8,97,0,1,0,0,0
2023-10-12,7,210,3.0,3.0,6.0,15.2,14.5,0.0,2,0.1,0.1,1013.8,59,8,95,0,1,0,0,0
2023-10-12,9,210,3.0,3.0,6.0,16.4,15.0,0.0,38,0.0,0.0,1014.4,65,8,91,0,0,0,0,0
2023-10-12,12,200,4.0,4.0,7.0,17.2,15.0,0.0,56,0.0,0.0,1013.6,70,8,86,0,0,0,0,0
2023-10-12,13,200,5.0,5.0,7.0,17.0,15.2,0.0,31,0.3,0.1,1013.0,67,8,89,0,1,0,0,0
2023-10-12,15,220,6.0,7.0,10.0,16.3,15.3,0.0,19,0.7,0.4,1012.9,35,8,94,0,1,0,0,0
2023-10-12,17,200,5.0,5.0,8.0,16.6,15.8,0.0,3,0.0,0.0,1012.8,61,8,95,0,0,0,0,0
2023-10-12,18,200,5.0,5.0,7.0,16.9,16.0,0.0,0,0.0,0.0,1013.1,60,8,94,0,0,0,0,0
2023-10-12,19,210,5.0,4.0,7.0,16.8,16.1,0.0,0,0.0,0.0,1013.2,60,8,95,0,0,0,0,0
2023-10-12,20,210,4.0,4.0,7.0,17.2,16.3,0.0,0,0.0,0.0,1013.1,61,8,94,0,0,0,0,0
2023-10-12,21,200,4.0,4.0,6.0,17.4,16.6,0.0,0,0.0,0.0,1013.1,60,8,94,0,0,0,0,0
2023-10-12,22,200,4.0,5.0,6.0,17.4,16.4,0.0,0,0.0,0.0,1012.6,60,8,93,0,0,0,0,0
2023-10-12,23,200,4.0,4.0,6.0,17.4,16.4,0.0,0,0.0,0.0,1012.6,61,8,93,0,0,0,0,0
2023-10-12,24,200,4.0,4.0,7.0,17.3,16.3,0.0,0,0.0,0.0,1012.5,62,8,93,0,0,0,0,0
2023-10-13,1,200,4.0,4.0,6.0,17.1,16.2,0.0,0,0.7,0.1,1011.8,62,8,94,0,1,0,0,0
2023-10-13,2,180,3.0,3.0,6.0,16.9,16.3,0.0,0,0.7,0.1,1010.9,62,8,96,0,1,0,0,0
2023-10-13,3,170,3.0,4.0,5.0,17.2,16.7,0.0,0,0.8,0.4,1009.9,56,8,96,0,1,0,0,0
2023-10-13,4,180,4.0,5.0,8.0,17.6,17.1,0.0,0,0.9,0.5,1008.8,50,8,96,0,1,0,0,0
2023-10-13,5,200,6.0,7.0,10.0,18.1,17.4,0.0,0,1.0,2.4,1008.3,50,8,96,0,1,0,0,0
2023-10-13,6,190,6.0,5.0,10.0,18.0,17.3,0.0,0,0.5,1.7,1007.2,65,8,95,0,1,0,0,0
2023-10-13,7,180,5.0,4.0,7.0,18.0,17.3,0.0,9,0.0,0.0,1006.7,65,8,95,0,0,0,0,0
2023-10-13,8,180,6.0,6.0,10.0,19.0,17.2,0.0,28,0.0,0.0,1006.1,70,8,89,0,0,0,0,0
2023-10-13,9,200,7.0,7.0,13.0,20.0,16.4,0.0,48,0.0,0.0,1005.7,75,8,79,0,0,0,0,0
2023-10-13,10,190,6.0,6.0,11.0,20.9,15.8,0.1,58,0.0,0.0,1005.3,75,8,72,0,0,0,0,0
2023-10-13,11,200,7.0,7.0,13.0,21.7,15.9,0.0,66,0.0,0.0,1004.9,76,8,69,0,0,0,0,0
2023-10-13,12,200,8.0,8.0,12.0,22.6,15.4,0.0,78,0.0,0.0,1003.9,78,8,63,0,0,0,0,0
2023-10-13,13,210,9.0,10.0,14.0,23.1,14.7,0.3,98,0.0,0.0,1003.5,78,8,59,0,0,0,0,0
2023-10-13,17,200,7.0,10.0,16.0,19.2,15.3,0.0,2,0.3,0.3,1002.1,58,8,77,0,1,0,0,0
2023-10-13,18,200,8.0,6.0,14.0,18.3,16.0,0.0,0,0.8,1.2,1001.5,70,8,86,0,1,0,0,0
2023-10-13,19,210,7.0,8.0,13.0,17.9,16.4,0.0,0,0.8,7.3,1001.3,62,8,90,0,1,0,0,0
2023-10-13,20,190,6.0,5.0,11.0,17.8,16.3,0.0,0,0.4,0.1,1000.6,70,8,90,0,1,0,0,0
2023-10-13,21,200,6.0,6.0,10.0,18.2,15.9,0.0,0,0.0,0.0,1000.2,70,8,86,0,0,0,0,0
2023-10-13,22,200,7.0,7.0,10.0,18.7,15.4,0.0,0,0.0,0.0,999.6,70,8,81,0,0,0,0,0
2023-10-13,24,300,8.0,6.0,16.0,14.1,13.2,0.0,0,0.7,3.2,1001.8,44,8,94,0,1,0,0,0
2023-10-14,1,270,3.0,3.0,9.0,13.7,13.2,0.0,0,1.0,3.3,1002.7,57,8,96,0,1,0,0,0
2023-10-14,2,300,5.0,5.0,11.0,13.2,12.0,0.0,0,0.1,0.1,1004.6,59,8,92,0,1,0,0,0
2023-10-14,4,260,4.0,4.0,7.0,10.9,8.4,0.0,0,0.0,0.0,1007.9,70,0,84,0,0,0,0,0
2023-10-14,5,240,4.0,4.0,6.0,10.4,8.3,0.0,0,0.0,0.0,1009.2,70,0,87,0,0,0,0,0
2023-10-14,6,250,4.0,3.0,6.0,9.6,7.8,0.0,0,0.0,0.0,1010.2,70,1,88,0,0,0,0,0
2023-10-14,7,240,4.0,4.0,6.0,10.5,8.0,0.5,15,0.0,0.0,1011.5,70,5,84,0,0,0,0,0
2023-10-14,8,250,4.0,5.0,8.0,11.8,8.0,1.0,60,0.0,0.0,1012.4,72,0,77,0,0,0,0,0
2023-10-14,9,250,5.0,5.0,9.0,13.1,7.9,1.0,110,0.0,0.0,1013.3,75,0,70,0,0,0,0,0
2023-10-14,10,270,6.0,5.0,11.0,13.9,7.0,1.0,146,0.0,0.0,1013.7,76,1,62,0,0,0,0,0
2023-10-14,13,270,6.0,6.0,11.0,14.2,5.4,0.7,106,0.0,0.0,1014.9,78,6,55,0,0,0,0,0
2023-10-14,15,270,4.0,3.0,13.0,13.1,7.2,0.8,87,0.1,1.4,1016.0,80,1,67,0,1,0,0,0
2023-10-14,16,270,5.0,4.0,9.0,12.1,4.4,1.0,56,0.0,0.0,1016.3,82,1,59,0,0,0,0,0
2023-10-14,17,270,3.0,2.0,9.0,10.1,5.0,0.2,9,0.0,0.0,1017.2,75,1,70,0,0,0,0,0
2023-10-14,18,240,2.0,3.0,4.0,9.4,4.9,0.0,0,0.0,0.0,1017.9,75,6,73,0,0,0,0,0
2023-10-14,19,220,2.0,2.0,4.0,6.0,4.1,0.0,0,0.0,0.0,1018.3,70,0,88,0,0,0,0,0
2023-10-14,20,220,2.0,3.0,4.0,5.9,4.2,0.0,0,0.0,0.0,1018.7,70,0,88,0,0,0,0,0
2023-10-14,21,210,2.0,2.0,3.0,5.4,3.8,0.0,0,0.0,0.0,1018.9,70,0,89,0,0,0,0,0
2023-10-14,22,210,3.0,3.0,4.0,4.9,3.8,0.0,0,0.0,0.0,1018.6,65,0,92,0,0,0,0,0
2023-10-14,23,220,3.0,4.0,4.0,4.8,4.0,0.0,0,0.0,0.0,1018.6,65,0,94,0,0,0,0,0
2023-10-14,24,210,3.0,3.0,4.0,6.0,5.2,0.0,0,0.0,0.0,1018.5,65,6,94,0,0,0,0,0
2023-10-15,3,230,5.0,5.0,8.0,7.2,5.1,0.0,0,0.0,0.0,1018.2,70,2,86,0,0,0,0,0
2023-10-15,5,200,1.0,2.0,4.0,6.4,5.2,0.0,0,0.6,3.0,1019.0,65,8,92,0,1,0,0,0
2023-10-15,6,300,2.0,3.0,5.0,6.7,5.5,0.0,0,0.5,1.2,1019.7,56,8,92,0,1,0,0,0
2023-10-15,7,230,2.0,1.0,3.0,7.1,5.5,0.0,5,0.6,0.5,1019.7,70,8,89,0,1,0,0,0
2023-10-15,8,240,2.0,3.0,5.0,7.8,6.4,0.0,30,0.3,0.3,1020.3,65,8,90,0,1,0,0,0
2023-10-15,9,280,4.0,3.0,6.0,7.6,6.1,0.0,36,0.3,0.4,1021.6,63,8,90,0,1,0,0,0
2023-10-15,10,270,2.0,3.0,5.0,7.7,6.0,0.0,44,0.8,0.4,1022.4,70,8,88,0,1,0,0,0
2023-10-15,14,270,3.0,3.0,5.0,10.8,5.6,1.0,124,0.0,0.0,1023.3,75,2,70,0,0,0,0,0
2023-10-15,15,230,3.0,1.0,10.0,8.9,5.8,0.7,54,0.2,0.3,1023.5,70,3,81,0,1,0,0,0
2023-10-15,16,220,2.0,1.0,3.0,9.0,6.1,1.0,50,0.0,0.0,1023.8,70,5,81,0,0,0,0,0
2023-10-15,17,190,1.0,1.0,2.0,6.3,5.7,0.2,8,0.0,0.0,1024.2,65,1,96,0,0,0,0,0
2023-10-15,18,200,1.0,1.0,2.0,4.3,3.9,0.0,0,0.0,0.0,1024.6,61,2,97,0,0,0,0,0
2023-10-15,19,210,2.0,1.0,3.0,4.6,4.2,0.0,0,0.0,0.0,1024.8,65,0,97,0,0,0,0,0
2023-10-15,20,210,1.0,1.0,2.0,4.4,4.0,0.0,0,0.0,0.0,1025.1,65,6,97,0,0,0,0,0
2023-10-15,23,210,2.0,2.0,2.0,3.8,3.5,0.0,0,0.0,0.0,1024.8,16,3,97,1,0,0,0,0
2023-10-15,24,210,2.0,1.0,2.0,3.0,2.7,0.0,0,0.0,0.0,1024.6,34,3,98,1,0,0,0,0
2023-10-16,1,220,2.0,1.0,2.0,3.8,3.4,0.0,0,0.0,0.0,1024.5,61,7,97,0,0,0,0,0
2023-10-16,2,210,2.0,2.0,3.0,3.7,3.4,0.0,0,0.0,0.0,1024.1,56,7,97,0,0,0,0,0
2023-10-16,3,210,1.0,1.0,2.0,3.1,2.9,0.0,0,0.0,0.0,1023.9,34,8,98,0,0,0,0,0
2023-10-16,4,190,1.0,1.0,2.0,2.9,2.8,0.0,0,0.0,0.0,1023.8,2,8,98,1,0,0,0,0
2023-10-16,5,200,1.0,1.0,1.0,2.3,2.0,0.0,0,0.0,0.0,1023.4,19,8,97,1,0,0,0,0
2023-10-16,6,210,1.0,1.0,2.0,3.4,3.1,0.0,0,0.0,0.0,1023.3,56,8,98,1,0,0,0,0
2023-10-16,7,180,1.0,1.0,1.0,3.9,3.7,0.0,10,0.0,0.0,1023.4,59,8,98,0,0,0,0,0
2023-10-16,8,220,1.0,1.0,2.0,5.7,5.2,0.3,39,0.0,0.0,1023.4,60,8,97,0,0,0,0,0
2023-10-16,9,210,1.0,2.0,2.0,8.5,7.0,0.7,90,0.0,0.0,1023.5,67,8,90,0,0,0,0,0
2023-10-16,10,200,1.0,1.0,2.0,10.9,7.8,1.0,130,0.0,0.0,1023.4,70,8,81,0,0,0,0,0
2023-10-16,12,10,1.0,2.0,3.0,12.7,6.2,0.7,133,0.0,0.0,1022.6,81,8,64,0,0,0,0,0
2023-10-16,13,50,2.0,2.0,4.0,12.6,6.0,0.1,78,0.0,0.0,1022.1,82,8,64,0,0,0,0,0
2023-10-16,14,80,2.0,2.0,4.0,12.5,6.4,0.3,59,0.0,0.0,1021.9,80,8,66,0,0,0,0,0
2023-10-16,15,80,2.0,2.0,5.0,12.8,6.0,1.0,90,0.0,0.0,1021.4,82,8,63,0,0,0,0,0
2023-10-16,16,60,3.0,3.0,5.0,11.6,6.2,0.8,26,0.0,0.0,1021.3,80,8,69,0,0,0,0,0
2023-10-16,17,90,2.0,2.0,3.0,10.7,6.2,0.2,4,0.0,0.0,1021.2,75,8,74,0,0,0,0,0
2023-10-16,18,60,2.0,2.0,3.0,9.6,6.2,0.0,0,0.0,0.0,1021.5,75,8,79,0,0,0,0,0
2023-10-16,19,70,2.0,2.0,3.0,9.6,6.6,0.0,0,0.0,0.0,1021.3,70,8,81,0,0,0,0,0
2023-10-16,20,80,2.0,2.0,4.0,9.1,6.5,0.0,0,0.0,0.0,1021.1,70,8,83,0,0,0,0,0
2023-10-16,21,60,3.0,2.0,4.0,9.1,6.5,0.0,0,0.0,0.0,1021.1,70,8,83,0,0,0,0,0
2023-10-16,22,60,2.0,2.0,4.0,8.6,6.3,0.0,0,0.0,0.0,1021.3,70,8,85,0,0,0,0,0
2023-10-16,23,70,3.0,2.0,4.0,8.7,6.3,0.0,0,0.0,0.0,1020.7,70,8,84,0,0,0,0,0
2023-10-16,24,60,3.0,2.0,4.0,8.1,6.0,0.0,0,0.0,0.0,1020.5,70,8,86,0,0,0,0,0
2023-10-17,1,60,3.0,3.0,4.0,7.9,6.2,0.0,0,0.0,0.0,1020.3,70,8,88,0,0,0,0,0
2023-10-17,2,70,2.0,2.0,4.0,7.5,6.1,0.0,0,0.0,0.0,1019.9,70,8,90,0,0,0,0,0
2023-10-17,3,60,2.0,2.0,4.0,7.2,6.0,0.0,0,0.0,0.0,1019.6,65,8,92,0,0,0,0,0
2023-10-17,4,60,2.0,2.0,4.0,7.2,5.9,0.0,0,0.0,0.0,1019.8,63,8,91,0,0,0,0,0
2023-10-17,5,50,2.0,2.0,4.0,7.1,5.7,0.0,0,0.0,0.0,1019.8,62,8,90,0,0,0,0,0
2023-10-17,6,60,3.0,3.0,5.0,7.2,5.6,0.0,0,0.0,0.0,1019.5,64,8,89,0,0,0,0,0
2023-10-17,7,70,3.0,2.0,5.0,7.3,5.7,0.0,5,0.0,0.0,1019.8,66,8,89,0,0,0,0,0
2023-10-17,8,60,3.0,4.0,5.0,7.8,5.7,0.0,24,0.0,0.0,1019.7,67,8,86,0,0,0,0,0
2023-10-17,9,80,3.0,4.0,6.0,9.7,5.5,0.7,82,0.0,0.0,1019.6,74,1,75,0,0,0,0,0
2023-10-17,10,90,4.0,5.0,8.0,11.2,4.7,1.0,144,0.0,0.0,1019.3,80,1,63,0,0,0,0,0
2023-10-17,11,90,5.0,5.0,9.0,12.3,4.6,1.0,166,0.0,0.0,1019.0,80,0,59,0,0,0,0,0
2023-10-17,12,70,6.0,5.0,10.0,12.8,4.3,1.0,174,0.0,0.0,1018.4,80,2,56,0,0,0,0,0
2023-10-17,13,80,5.0,6.0,9.0,12.9,4.4,1.0,153,0.0,0.0,1017.4,81,4,56,0,0,0,0,0
2023-10-17,14,70,5.0,6.0,9.0,12.9,4.6,1.0,126,0.0,0.0,1017.0,82,7,57,0,0,0,0,0
2023-10-17,15,80,6.0,6.0,9.0,12.7,4.8,1.0,92,0.0,0.0,1016.2,82,5,58,0,0,0,0,0
2023-10-17,16,70,5.0,4.0,9.0,11.9,5.0,1.0,40,0.0,0.0,1016.3,83,7,62,0,0,0,0,0
2023-10-17,17,60,4.0,3.0,7.0,10.6,5.8,0.0,3,0.0,0.0,1016.4,75,7,72,0,0,0,0,0
2023-10-17,18,70,5.0,4.0,8.0,9.8,5.9,0.0,0,0.0,0.0,1016.4,75,8,76,0,0,0,0,0
2023-10-17,19,70,5.0,4.0,8.0,9.3,5.6,0.0,0,0.0,0.0,1015.9,75,8,77,0,0,0,0,0
2023-10-17,20,70,4.0,4.0,7.0,8.7,5.3,0.0,0,0.0,0.0,1015.3,75,8,78,0,0,0,0,0
2023-10-17,21,70,4.0,4.0,6.0,8.3,5.1,0.0,0,0.0,0.0,1014.7,75,8,80,0,0,0,0,0
2023-10-17,22,70,4.0,4.0,7.0,8.1,4.7,0.0,0,0.0,0.0,1014.0,75,8,79,0,0,0,0,0
2023-10-17,23,70,4.0,4.0,7.0,7.8,4.3,0.0,0,0.0,0.0,1013.4,75,8,78,0,0,0,0,0
2023-10-17,24,80,4.0,4.0,8.0,7.6,4.1,0.0,0,0.0,0.0,1012.7,75,8,78,0,0,0,0,0
2023-10-18,1,90,4.0,4.0,8.0,7.0,4.0,0.0,0,0.0,0.0,1012.3,75,8,80,0,0,0,0,0
2023-10-18,2,70,4.0,4.0,7.0,6.9,3.7,0.0,0,0.0,0.0,1011.5,75,8,79,0,0,0,0,0
2023-10-18,3,80,4.0,4.0,7.0,6.6,3.4,0.0,0,0.0,0.0,1010.9,75,8,79,0,0,0,0,0
2023-10-18,4,80,4.0,4.0,7.0,6.7,3.3,0.0,0,0.0,0.0,1010.1,75,8,79,0,0,0,0,0
2023-10-18,5,90,4.0,4.0,8.0,6.6,3.2,0.0,0,0.0,0.0,1009.4,75,8,78,0,0,0,0,0
2023-10-18,6,80,4.0,4.0,7.0,6.6,3.1,0.0,0,0.0,0.0,1008.9,75,8,78,0,0,0,0,0
2023-10-18,7,80,4.0,4.0,8.0,6.8,3.1,0.0,7,0.0,0.0,1008.3,75,8,77,0,0,0,0,0
2023-10-18,8,90,5.0,5.0,8.0,7.7,3.3,0.0,35,0.0,0.0,1007.6,75,8,73,0,0,0,0,0
2023-10-18,9,90,5.0,5.0,8.0,9.4,4.1,0.7,77,0.0,0.0,1007.0,80,8,69,0,0,0,0,0
2023-10-18,10,90,5.0,5.0,9.0,10.8,4.6,0.8,111,0.0,0.0,1005.9,80,8,65,0,0,0,0,0
2023-10-18,11,90,5.0,5.0,9.0,12.2,5.7,0.5,117,0.0,0.0,1004.8,80,8,64,0,0,0,0,0
2023-10-18,12,90,6.0,6.0,11.0,13.8,6.4,1.0,136,0.0,0.0,1003.5,80,8,60,0,0,0,0,0
2023-10-18,13,90,5.0,5.0,10.0,13.9,6.2,0.1,85,0.0,0.0,1002.1,82,8,60,0,0,0,0,0
2023-10-18,14,90,5.0,5.0,9.0,14.3,6.4,0.0,63,0.0,0.0,1000.8,83,8,59,0,0,0,0,0
2023-10-18,15,100,6.0,5.0,10.0,14.3,6.0,0.0,39,0.0,0.0,999.8,82,8,57,0,0,0,0,0
2023-10-18,16,100,5.0,5.0,10.0,14.1,5.6,0.0,17,0.0,0.0,998.9,83,8,56,0,0,0,0,0
2023-10-18,17,100,5.0,4.0,8.0,13.7,6.1,0.0,2,0.0,0.0,998.2,83,8,60,0,0,0,0,0
2023-10-18,18,100,4.0,4.0,8.0,13.6,6.4,0.0,0,0.0,0.0,997.5,83,8,61,0,0,0,0,0
2023-10-18,19,110,4.0,4.0,7.0,12.2,7.7,0.0,0,0.5,0.3,996.5,75,8,73,0,1,0,0,0
2023-10-18,20,110,4.0,4.0,8.0,11.0,9.0,0.0,0,1.0,2.1,995.8,67,8,87,0,1,0,0,0
2023-10-18,21,110,4.0,4.0,7.0,10.4,9.9,0.0,0,1.0,10.9,994.6,20,8,96,0,1,0,0,0
2023-10-18,22,120,4.0,3.0,8.0,11.2,10.8,0.0,0,0.4,0.2,994.0,57,8,97,0,1,0,0,0
2023-10-18,23,120,3.0,3.0,6.0,11.8,11.4,0.0,0,0.0,0.0,993.2,60,8,97,0,0,0,0,0
2023-10-18,24,150,3.0,4.0,6.0,12.3,11.7,0.0,0,0.0,0.0,992.9,62,8,95,0,0,0,0,0
2023-10-19,1,150,4.0,3.0,6.0,13.0,12.5,0.0,0,0.0,0.0,992.7,61,8,96,0,0,0,0,0
2023-10-19,2,190,4.0,5.0,9.0,15.1,13.8,0.0,0,0.0,0.0,992.7,65,8,91,0,0,0,0,0
2023-10-19,3,190,4.0,4.0,7.0,15.2,13.4,0.0,0,0.0,0.0,992.5,70,8,89,0,0,0,0,0
2023-10-19,4,170,3.0,2.0,6.0,14.6,13.4,0.0,0,0.0,0.0,992.1,65,8,92,0,0,0,0,0
2023-10-19,5,190,2.0,3.0,5.0,14.3,12.9,0.0,0,0.0,0.0,992.2,65,8,91,0,0,0,0,0
2023-10-19,6,190,3.0,3.0,5.0,14.3,13.0,0.0,0,0.0,0.0,992.5,65,8,91,0,0,0,0,0
2023-10-19,8,160,3.0,3.0,5.0,15.0,13.6,0.0,14,0.0,0.0,992.7,65,8,91,0,0,0,0,0
2023-10-19,10,160,3.0,3.0,7.0,17.4,14.2,0.5,81,0.0,0.0,991.9,70,8,81,0,0,0,0,0
2023-10-19,11,170,4.0,5.0,7.0,17.3,13.9,0.0,80,0.0,0.0,991.9,75,8,80,0,0,0,0,0
2023-10-19,14,140,3.0,3.0,6.0,16.8,15.1,0.0,28,1.0,0.5,990.4,66,8,89,0,1,0,0,0
2023-10-19,15,120,3.0,3.0,6.0,16.8,15.0,0.3,47,0.3,0.2,989.4,70,8,88,0,1,0,0,0
2023-10-19,16,120,3.0,3.0,6.0,16.8,14.7,0.8,34,0.0,0.0,988.8,70,2,87,0,0,0,0,0
2023-10-19,17,110,3.0,3.0,6.0,16.2,14.7,0.0,2,0.0,0.0,989.0,65,8,91,0,0,0,0,0
2023-10-19,18,120,2.0,2.0,5.0,15.2,14.4,0.0,0,0.0,0.0,988.6,65,8,95,0,0,0,0,0
2023-10-19,19,110,2.0,2.0,4.0,14.8,14.1,0.0,0,0.0,0.0,988.2,65,8,96,0,0,0,0,0
2023-10-19,20,100,2.0,2.0,4.0,14.6,14.0,0.0,0,0.0,0.0,987.8,65,8,96,0,0,0,0,0
2023-10-19,21,100,2.0,3.0,5.0,14.5,13.8,0.0,0,0.0,0.0,987.1,65,8,95,0,0,0,0,0
2023-10-19,22,100,3.0,3.0,5.0,14.6,13.8,0.0,0,0.0,0.0,986.3,65,8,94,0,0,0,0,0
2023-10-19,23,100,3.0,4.0,5.0,14.8,13.8,0.0,0,0.0,0.0,985.9,65,8,93,0,0,0,0,0
2023-10-19,24,100,3.0,3.0,5.0,14.6,13.9,0.0,0,0.8,0.3,985.5,59,8,95,0,1,0,0,0
2023-10-20,1,80,4.0,4.0,7.0,14.5,13.9,0.0,0,0.9,0.4,984.2,58,8,95,0,1,0,0,0
2023-10-20,2,80,4.0,4.0,6.0,14.5,13.9,0.0,0,0.4,0.1,983.3,59,8,95,0,1,0,0,0
2023-10-20,3,90,4.0,4.0,6.0,14.6,14.0,0.0,0,0.0,0.0,982.2,57,8,95,0,0,0,0,0
2023-10-20,4,80,4.0,4.0,7.0,14.7,14.0,0.0,0,0.0,0.0,981.2,58,8,95,0,0,0,0,0
2023-10-20,5,70,4.0,4.0,7.0,14.4,13.8,0.0,0,0.1,0.1,979.9,50,8,96,0,1,0,0,0
2023-10-20,6,70,4.0,4.0,8.0,14.4,13.7,0.0,0,0.3,0.1,979.3,56,8,95,0,1,0,0,0
2023-10-20,7,70,4.0,5.0,8.0,14.1,13.6,0.0,1,1.0,5.8,979.0,26,8,96,0,1,0,0,0
2023-10-20,8,70,5.0,5.0,8.0,14.3,13.7,0.0,3,1.0,3.8,978.4,46,8,96,0,1,0,0,0
2023-10-20,9,70,5.0,5.0,8.0,14.2,13.7,0.0,7,1.0,6.2,978.3,50,8,96,0,1,0,0,0
2023-10-20,10,80,5.0,3.0,10.0,13.8,13.5,0.0,10,1.0,8.9,978.2,46,8,98,0,1,0,0,0
2023-10-20,11,90,4.0,4.0,6.0,14.6,14.3,0.0,13,1.0,3.8,977.6,58,8,97,0,1,0,0,0
2023-10-20,12,100,3.0,3.0,7.0,14.9,14.4,0.0,19,1.0,2.7,976.8,56,8,97,0,1,0,0,0
2023-10-20,13,170,3.0,3.0,7.0,15.0,14.5,0.0,11,1.0,4.9,977.5,46,8,96,0,1,0,0,0
2023-10-20,14,240,5.0,4.0,9.0,14.3,13.5,0.0,9,1.0,7.2,978.3,59,8,95,0,1,0,0,0
2023-10-20,15,210,4.0,4.0,8.0,14.1,13.5,0.0,7,1.0,1.4,978.6,65,8,96,0,1,0,0,0
2023-10-20,16,190,4.0,4.0,7.0,14.2,13.5,0.0,5,0.7,0.3,979.1,65,8,95,0,1,0,0,0
2023-10-20,18,170,4.0,4.0,6.0,13.5,12.9,0.0,0,0.0,0.0,980.1,65,7,95,0,0,0,0,0
2023-10-20,19,170,4.0,4.0,7.0,13.3,12.5,0.0,0,0.0,0.0,980.6,65,1,94,0,0,0,0,0
2023-10-20,20,170,4.0,4.0,6.0,13.0,12.1,0.0,0,0.0,0.0,981.5,65,0,94,0,0,0,0,0
2023-10-20,21,170,3.0,3.0,6.0,12.4,11.7,0.0,0,0.0,0.0,982.2,65,6,95,0,0,0,0,0
2023-10-20,22,160,3.0,3.0,5.0,12.4,11.7,0.0,0,0.0,0.0,982.7,65,8,95,0,0,0,0,0
