NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
2936354,2022-02-15,2022-02-15,17:11:33,17:13:00,3045.0,2100000.0,"1,450",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2936502,2022-02-15,2022-02-15,17:37:33,17:39:00,3335.0,2300000.0,"1,450",114.4,116.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2932183,2022-02-08,2022-02-08,08:13:32,08:31:00,56557.0,3238000.0,"17,467",112.5,114.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2933536,2022-02-10,2022-02-10,08:36:32,08:40:02,13050.0,3729000.0,"3,500",110.9,113.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2936327,2022-02-15,2022-02-15,17:03:34,17:05:02,3080.0,2100000.0,"1,467",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2937386,2022-02-16,2022-02-16,16:40:33,16:46:01,2733.0,500000.0,"5,467",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2936376,2022-02-15,2022-02-15,17:15:34,17:18:00,8977.0,3689000.0,"2,433",110.9,114.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2932218,2022-02-08,2022-02-08,08:29:32,08:44:00,33955.0,2347000.0,"14,467",130.1,132.2,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),4,E-D
2932223,2022-02-08,2022-02-08,08:31:32,08:36:00,12653.0,2833000.0,"4,467",115.1,117.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2933561,2022-02-10,2022-02-10,08:42:32,09:03:00,77247.0,3774000.0,"20,467",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2935755,2022-02-15,2022-02-15,08:12:32,08:15:02,5443.0,2177000.0,"2,500",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2937501,2022-02-16,2022-02-16,17:16:33,17:18:01,733.0,500000.0,"1,467",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2936393,2022-02-15,2022-02-15,17:19:34,17:22:01,6642.0,2711000.0,"2,450",111.3,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2936522,2022-02-15,2022-02-15,17:40:34,17:44:01,10853.0,3146000.0,"3,450",110.9,113.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2937437,2022-02-16,2022-02-16,16:53:33,16:55:02,742.0,500000.0,"1,483",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2936480,2022-02-15,2022-02-15,17:34:33,17:37:00,8243.0,3365000.0,"2,450",111.3,114.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2933482,2022-02-10,2022-02-10,08:20:32,08:28:00,22533.0,3018000.0,"7,467",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2936441,2022-02-15,2022-02-15,17:26:33,17:28:00,3045.0,2100000.0,"1,450",114.6,116.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2936548,2022-02-15,2022-02-15,17:45:34,17:58:00,35168.0,2829000.0,"12,433",110.9,114.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2933506,2022-02-10,2022-02-10,08:28:32,08:30:02,3000.0,2000000.0,"1,500",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2929383,2022-02-01,2022-02-01,08:55:00,09:23:11,80062.0,2841000.0,"28,183",110.9,113.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2929336,2022-02-01,2022-02-01,08:42:00,08:46:14,9737.0,2300000.0,"4,233",114.5,116.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2929353,2022-02-01,2022-02-01,08:47:00,08:49:14,6030.0,2700000.0,"2,233",114.5,117.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2929286,2022-02-01,2022-02-01,08:20:00,09:03:12,127580.0,2953000.0,"43,200",110.9,113.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,4,E-D
2929410,2022-02-01,2022-02-01,09:09:00,09:18:14,21237.0,2300000.0,"9,233",114.5,116.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2929365,2022-02-01,2022-02-01,08:50:00,08:55:14,14130.0,2700000.0,"5,233",110.9,113.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),4,E-D
2924242,2022-01-13,2022-01-13,06:31:00,07:06:27,99258.0,2800000.0,"35,450",110.2,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,5,E-D
2924244,2022-01-13,2022-01-13,06:35:00,06:41:27,17415.0,2700000.0,"6,450",110.9,113.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,5,E-D
2924246,2022-01-13,2022-01-13,06:41:00,07:12:27,106548.0,3388000.0,"31,450",110.9,115.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,5,E-D
2924257,2022-01-13,2022-01-13,07:14:00,07:19:27,12535.0,2300000.0,"5,450",114.5,116.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),5,E-D
2922819,2022-01-05,2022-01-05,17:24:00,17:29:27,13625.0,2500000.0,"5,450",115.0,117.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,5,E-D
2922825,2022-01-05,2022-01-05,17:32:17,18:49:40,210917.0,2726000.0,"77,383",115.0,118.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,5,E-D
2926286,2022-01-20,2022-01-20,16:26:00,16:34:29,21208.0,2500000.0,"8,483",116.6,119.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,5,E-D
2926921,2022-01-24,2022-01-24,06:33:00,06:38:10,13950.0,2700000.0,"5,167",110.9,113.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),5,E-D
2924821,2022-01-15,2022-01-15,11:28:23,12:08:51,107417.0,2654000.0,"40,467",141.5,143.2,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,,5,E-D
3105826,2022-07-01,2022-07-01,16:13:27,16:15:02,3800.0,2400000.0,"1,583",110.8,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),6,E-D
3106209,2022-07-01,2022-07-01,17:12:27,17:15:02,6885.0,2665000.0,"2,583",110.7,113.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),6,E-D
3105474,2022-07-01,2022-07-01,15:19:26,15:23:01,8355.0,2332000.0,"3,583",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),6,E-D
3105221,2022-07-01,2022-07-01,14:38:26,18:17:00,1329137.0,6081000.0,"218,567",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),6,E-D
3105527,2022-07-01,2022-07-01,15:29:27,15:39:00,30222.0,3165000.0,"9,550",116.7,119.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),6,E-D
3106021,2022-07-01,2022-07-01,16:41:28,16:43:00,5213.0,3400000.0,"1,533",118.8,122.2,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),6,E-D
3108496,2022-07-05,2022-07-05,08:20:26,08:25:03,11815.0,2559000.0,"4,617",110.8,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),6,E-D
3106271,2022-07-01,2022-07-01,17:23:27,17:25:02,4275.0,2700000.0,"1,583",116.7,119.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),6,E-D
3109309,2022-07-05,2022-07-05,16:42:27,16:44:02,3325.0,2100000.0,"1,583",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),6,E-D
3109329,2022-07-05,2022-07-05,16:44:27,16:55:03,27688.0,2612000.0,"10,600",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),6,E-D
3105140,2022-07-01,2022-07-01,14:23:27,16:21:01,625742.0,5322000.0,"117,567",110.7,114.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),6,E-D
