NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
3208604,2022-10-05,2022-10-05,16:17:28,16:19:00,3220.0,2100000.0,"1,533",100.4,98.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3208887,2022-10-05,2022-10-05,17:04:29,17:06:01,3067.0,2000000.0,"1,533",110.4,108.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3208889,2022-10-05,2022-10-05,17:05:31,17:07:01,4650.0,3100000.0,"1,500",116.2,113.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3203584,2022-10-03,2022-10-03,07:36:25,08:17:00,225955.0,5568000.0,"40,583",139.8,136.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3203767,2022-10-03,2022-10-03,08:01:26,08:08:00,17070.0,2599000.0,"6,567",154.6,152.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3204751,2022-10-03,2022-10-03,17:01:28,17:05:06,8990.0,2474000.0,"3,633",117.1,114.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3205670,2022-10-04,2022-10-04,08:01:26,08:07:02,13887.0,2480000.0,"5,600",152.5,150.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3206623,2022-10-04,2022-10-04,16:17:29,16:19:02,3410.0,2200000.0,"1,550",114.4,112.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3208770,2022-10-05,2022-10-05,16:46:29,16:53:01,16147.0,2471000.0,"6,533",115.8,113.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3208771,2022-10-05,2022-10-05,16:46:29,16:48:01,3220.0,2100000.0,"1,533",103.4,101.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3208988,2022-10-05,2022-10-05,17:19:29,17:21:01,4293.0,2800000.0,"1,533",138.5,135.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3209110,2022-10-05,2022-10-05,17:37:29,17:39:01,3220.0,2100000.0,"1,533",112.5,110.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3203964,2022-10-03,2022-10-03,08:31:27,08:33:00,3875.0,2500000.0,"1,550",159.6,157.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3204563,2022-10-03,2022-10-03,16:22:27,16:30:06,18612.0,2433000.0,"7,650",136.4,134.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3204850,2022-10-03,2022-10-03,17:18:28,18:03:02,178990.0,4016000.0,"44,567",120.2,117.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3205768,2022-10-04,2022-10-04,08:13:27,08:21:02,18750.0,2473000.0,"7,583",140.0,138.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3206993,2022-10-04,2022-10-04,17:10:29,17:18:03,21797.0,2881000.0,"7,567",104.5,101.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3207184,2022-10-04,2022-10-04,17:30:29,17:55:04,82532.0,3357000.0,"24,583",113.9,110.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3208648,2022-10-05,2022-10-05,16:25:29,16:27:02,3720.0,2400000.0,"1,550",118.4,116.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3203686,2022-10-03,2022-10-03,07:51:25,07:53:02,2910.0,1800000.0,"1,617",155.9,154.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3207058,2022-10-04,2022-10-04,17:17:29,17:30:03,34470.0,2743000.0,"12,567",118.7,116.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3208778,2022-10-05,2022-10-05,16:47:28,17:01:01,37712.0,2783000.0,"13,550",139.5,137.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3208869,2022-10-05,2022-10-05,17:01:29,17:04:03,4918.0,1916000.0,"2,567",134.1,132.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3208908,2022-10-05,2022-10-05,17:07:31,17:34:02,109437.0,4127000.0,"26,517",115.8,112.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3209058,2022-10-05,2022-10-05,17:29:28,17:31:02,3447.0,2200000.0,"1,567",139.5,137.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3207307,2022-10-04,2022-10-04,17:46:30,17:49:01,7548.0,2999000.0,"2,517",120.0,117.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3207395,2022-10-04,2022-10-04,18:00:29,18:06:02,12313.0,2219000.0,"5,550",113.3,111.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3203873,2022-10-03,2022-10-03,08:17:26,08:19:01,3325.0,2100000.0,"1,583",155.2,153.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3204672,2022-10-03,2022-10-03,16:45:28,16:58:02,30692.0,2442000.0,"12,567",137.6,134.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205468,2022-10-04,2022-10-04,07:30:26,07:32:00,3133.0,2000000.0,"1,567",159.6,157.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205530,2022-10-04,2022-10-04,07:40:26,07:45:04,13540.0,2922000.0,"4,633",159.6,156.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3207310,2022-10-04,2022-10-04,17:47:29,18:02:02,33125.0,2277000.0,"14,550",108.7,106.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3203789,2022-10-03,2022-10-03,08:05:26,08:09:01,8208.0,2291000.0,"3,583",159.6,157.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3203981,2022-10-03,2022-10-03,08:33:31,08:36:06,5362.0,2075000.0,"2,583",155.0,152.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3204777,2022-10-03,2022-10-03,17:05:29,17:07:02,3410.0,2200000.0,"1,550",115.6,113.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3208984,2022-10-05,2022-10-05,17:18:28,17:20:04,3360.0,2100000.0,"1,600",106.1,104.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3203615,2022-10-03,2022-10-03,07:41:25,07:43:01,3840.0,2400000.0,"1,600",159.6,157.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3203886,2022-10-03,2022-10-03,08:19:26,08:26:01,23018.0,3496000.0,"6,583",156.8,152.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205791,2022-10-04,2022-10-04,08:16:27,08:18:01,3133.0,2000000.0,"1,567",133.8,131.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3206649,2022-10-04,2022-10-04,16:20:28,16:27:01,16620.0,2537000.0,"6,550",113.7,111.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3209108,2022-10-05,2022-10-05,17:37:29,17:58:02,81972.0,3989000.0,"20,550",118.7,114.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3209109,2022-10-05,2022-10-05,17:37:29,17:41:03,7910.0,2218000.0,"3,567",135.9,133.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3209143,2022-10-05,2022-10-05,17:42:28,17:44:02,3290.0,2100000.0,"1,567",134.3,132.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3207238,2022-10-04,2022-10-04,17:38:30,17:40:06,3520.0,2200000.0,"1,600",115.9,113.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3207955,2022-10-05,2022-10-05,08:06:27,08:08:01,2820.0,1800000.0,"1,567",133.6,131.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3207989,2022-10-05,2022-10-05,08:12:27,08:14:02,4592.0,2900000.0,"1,583",159.7,156.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3203708,2022-10-03,2022-10-03,07:53:25,07:56:03,3950.0,1500000.0,"2,633",155.3,153.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3204789,2022-10-03,2022-10-03,17:07:28,17:17:02,25373.0,2652000.0,"9,567",115.0,112.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3205704,2022-10-04,2022-10-04,08:06:28,08:09:02,6508.0,2536000.0,"2,567",151.9,149.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3207287,2022-10-04,2022-10-04,17:44:29,17:47:02,5865.0,2300000.0,"2,550",114.4,112.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3207415,2022-10-04,2022-10-04,18:05:28,18:21:01,43105.0,2772000.0,"15,550",116.7,114.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3208032,2022-10-05,2022-10-05,08:20:27,08:23:03,5807.0,2233000.0,"2,600",133.8,131.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3208623,2022-10-05,2022-10-05,16:21:29,16:23:00,3185.0,2100000.0,"1,517",99.4,97.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3208627,2022-10-05,2022-10-05,16:22:28,16:35:03,31200.0,2479000.0,"12,583",137.2,135.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3208787,2022-10-05,2022-10-05,16:48:28,16:51:01,8757.0,3434000.0,"2,550",103.7,100.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3204912,2022-10-03,2022-10-03,17:27:29,17:29:01,3220.0,2100000.0,"1,533",108.0,105.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3210050,2022-10-06,2022-10-06,08:25:27,08:37:03,32152.0,2772000.0,"11,600",135.9,133.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3209850,2022-10-06,2022-10-06,08:07:27,08:55:04,205465.0,4315000.0,"47,617",139.4,135.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210382,2022-10-06,2022-10-06,09:02:28,09:04:01,4030.0,2600000.0,"1,550",152.5,150.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210179,2022-10-06,2022-10-06,08:38:28,08:43:01,10920.0,2400000.0,"4,550",133.4,131.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210515,2022-10-06,2022-10-06,09:28:27,09:31:00,5355.0,2100000.0,"2,550",154.6,152.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210640,2022-10-06,2022-10-06,10:13:27,10:28:02,36868.0,2528000.0,"14,583",152.5,150.0,A,50,A50,ascending,Oss,Arnhem,traffic jam outside rush hour (no cause reported),11,E-A
3210764,2022-10-06,2022-10-06,14:16:28,14:54:02,131628.0,3504000.0,"37,567",149.1,147.0,A,50,A50,ascending,Oss,Arnhem,traffic jam outside rush hour (no cause reported),11,E-A
3211112,2022-10-06,2022-10-06,16:27:30,16:29:01,3033.0,2000000.0,"1,517",107.1,105.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3209564,2022-10-06,2022-10-06,07:28:25,07:36:01,18378.0,2418000.0,"7,600",157.2,154.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210198,2022-10-06,2022-10-06,08:40:29,08:43:01,5320.0,2100000.0,"2,533",159.6,157.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210199,2022-10-06,2022-10-06,08:40:29,08:45:04,11000.0,2400000.0,"4,583",152.5,150.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210298,2022-10-06,2022-10-06,08:53:27,09:25:03,126148.0,3992000.0,"31,600",154.8,152.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210102,2022-10-06,2022-10-06,08:29:27,08:32:03,5200.0,2000000.0,"2,600",152.5,150.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211123,2022-10-06,2022-10-06,16:28:29,16:48:02,48895.0,2501000.0,"19,550",139.5,137.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210961,2022-10-06,2022-10-06,16:02:31,16:15:02,29342.0,2344000.0,"12,517",136.4,133.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3209993,2022-10-06,2022-10-06,08:20:27,08:24:02,10308.0,2877000.0,"3,583",133.7,130.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3209994,2022-10-06,2022-10-06,08:20:27,08:26:03,13958.0,2493000.0,"5,600",159.7,157.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3209584,2022-10-06,2022-10-06,07:32:26,07:35:03,6910.0,2641000.0,"2,617",139.8,137.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211136,2022-10-06,2022-10-06,16:30:29,16:32:00,3943.0,2600000.0,"1,517",134.3,131.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210328,2022-10-06,2022-10-06,08:56:27,09:01:03,14060.0,3057000.0,"4,600",134.4,131.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3209709,2022-10-06,2022-10-06,07:52:26,07:54:01,3167.0,2000000.0,"1,583",154.8,152.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3209609,2022-10-06,2022-10-06,07:37:26,07:48:03,28815.0,2714000.0,"10,617",136.3,133.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210244,2022-10-06,2022-10-06,08:46:28,08:51:01,10270.0,2257000.0,"4,550",151.3,149.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210467,2022-10-06,2022-10-06,09:16:28,09:23:02,16632.0,2533000.0,"6,567",152.5,150.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3209724,2022-10-06,2022-10-06,07:54:29,08:07:01,50565.0,4034000.0,"12,533",140.0,136.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210245,2022-10-06,2022-10-06,08:46:28,08:49:03,6717.0,2600000.0,"2,583",152.5,150.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210356,2022-10-06,2022-10-06,08:59:28,09:02:02,6212.0,2420000.0,"2,567",152.5,150.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211158,2022-10-06,2022-10-06,16:33:30,16:46:02,36870.0,2942000.0,"12,533",115.7,112.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3209621,2022-10-06,2022-10-06,07:39:26,08:15:04,146155.0,4102000.0,"35,633",139.8,136.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211081,2022-10-06,2022-10-06,16:22:29,16:26:02,8705.0,2452000.0,"3,550",106.2,104.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3209626,2022-10-06,2022-10-06,07:40:26,07:44:01,8268.0,2307000.0,"3,583",154.2,152.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3209733,2022-10-06,2022-10-06,07:55:28,08:53:02,238533.0,4144000.0,"57,567",159.4,157.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210257,2022-10-06,2022-10-06,08:47:28,08:53:02,18888.0,3393000.0,"5,567",139.5,136.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3210603,2022-10-06,2022-10-06,09:55:27,10:31:02,123178.0,3462000.0,"35,583",154.5,152.3,A,50,A50,ascending,Oss,Arnhem,traffic jam outside rush hour (no cause reported),11,E-A
3211870,2022-10-06,2022-10-06,17:49:29,17:51:01,3220.0,2100000.0,"1,533",133.8,131.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211967,2022-10-06,2022-10-06,18:01:28,18:09:00,20495.0,2721000.0,"7,533",135.3,133.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211426,2022-10-06,2022-10-06,17:06:29,17:08:01,3220.0,2100000.0,"1,533",104.7,102.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3211790,2022-10-06,2022-10-06,17:40:29,17:44:02,17750.0,5000000.0,"3,550",115.8,110.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3211262,2022-10-06,2022-10-06,16:47:29,17:04:02,52635.0,3180000.0,"16,550",139.5,137.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211708,2022-10-06,2022-10-06,17:32:32,17:36:04,8833.0,2500000.0,"3,533",115.8,113.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3211885,2022-10-06,2022-10-06,17:51:29,17:53:01,3373.0,2200000.0,"1,533",138.4,136.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3212070,2022-10-06,2022-10-06,18:19:29,18:24:02,10613.0,2333000.0,"4,550",139.7,137.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211272,2022-10-06,2022-10-06,16:48:29,16:54:02,20885.0,3763000.0,"5,550",113.0,108.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3211360,2022-10-06,2022-10-06,16:58:29,17:00:03,7207.0,4600000.0,"1,567",115.1,110.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3211443,2022-10-06,2022-10-06,17:08:30,17:21:02,37447.0,2988000.0,"12,533",136.4,133.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211444,2022-10-06,2022-10-06,17:08:30,17:11:01,5472.0,2174000.0,"2,517",104.2,102.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3211997,2022-10-06,2022-10-06,18:05:29,18:08:02,7895.0,3096000.0,"2,550",113.2,109.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3211372,2022-10-06,2022-10-06,17:00:29,17:03:02,5843.0,2292000.0,"2,550",139.6,137.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211456,2022-10-06,2022-10-06,17:09:29,17:13:00,7872.0,2238000.0,"3,517",113.6,111.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3211916,2022-10-06,2022-10-06,17:54:29,17:56:00,3488.0,2300000.0,"1,517",137.8,135.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3212111,2022-10-06,2022-10-06,18:28:29,18:38:02,30963.0,3242000.0,"9,550",135.8,131.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211656,2022-10-06,2022-10-06,17:28:29,17:30:03,3290.0,2100000.0,"1,567",139.8,137.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211657,2022-10-06,2022-10-06,17:28:29,17:37:02,22908.0,2679000.0,"8,550",135.5,133.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3212118,2022-10-06,2022-10-06,18:30:28,18:32:01,3100.0,2000000.0,"1,550",139.8,137.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3212023,2022-10-06,2022-10-06,18:10:29,18:13:02,5668.0,2223000.0,"2,550",115.3,113.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3211476,2022-10-06,2022-10-06,17:11:29,17:14:02,6625.0,2598000.0,"2,550",103.3,100.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3211477,2022-10-06,2022-10-06,17:11:29,18:01:01,187355.0,3782000.0,"49,533",118.8,116.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3211944,2022-10-06,2022-10-06,17:58:29,18:14:00,45908.0,2959000.0,"15,517",140.0,137.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3212035,2022-10-06,2022-10-06,18:12:30,18:16:02,9537.0,2699000.0,"3,533",134.4,131.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3212041,2022-10-06,2022-10-06,18:14:29,18:19:00,14623.0,3238000.0,"4,517",114.9,112.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3212042,2022-10-06,2022-10-06,18:14:29,18:16:02,3100.0,2000000.0,"1,550",139.7,137.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211326,2022-10-06,2022-10-06,16:55:29,16:57:01,3067.0,2000000.0,"1,533",108.2,106.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3211682,2022-10-06,2022-10-06,17:30:30,17:57:01,122045.0,4603000.0,"26,517",139.5,137.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3211869,2022-10-06,2022-10-06,17:49:29,18:04:02,45708.0,3141000.0,"14,550",116.0,113.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3212054,2022-10-06,2022-10-06,18:16:28,18:28:01,34485.0,2986000.0,"11,550",135.6,131.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3213650,2022-10-07,2022-10-07,17:30:29,17:32:00,3337.0,2200000.0,"1,517",115.4,113.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3212852,2022-10-07,2022-10-07,14:58:27,15:14:00,47472.0,3053000.0,"15,550",137.2,135.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3212961,2022-10-07,2022-10-07,15:30:28,15:49:00,53023.0,2861000.0,"18,533",139.4,137.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3213160,2022-10-07,2022-10-07,16:05:28,16:07:00,3987.0,2600000.0,"1,533",139.6,137.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3213370,2022-10-07,2022-10-07,16:38:28,16:46:01,28073.0,3718000.0,"7,550",116.8,111.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3213061,2022-10-07,2022-10-07,15:49:28,16:14:00,77798.0,3171000.0,"24,533",139.6,137.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3213377,2022-10-07,2022-10-07,16:40:28,16:43:00,5470.0,2159000.0,"2,533",139.3,137.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3213474,2022-10-07,2022-10-07,16:57:29,17:01:00,8058.0,2291000.0,"3,517",113.6,111.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
